GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	CD4_T	CD8_T	Endothelial
ACTR5	1	1	1	1	0.00733046802432773	1	1	1
ACTR6	1	0.424897073734331	1	1	4.97021216337537e-13	1	1	1
ACTR8	1	1	1	1	0.000151784664798533	1	1	1
ACTRT2	1	1	1	1	0.0868556692925303	1	1	1
ACTRT3	1	0.913691350599154	1	1	5.47020406596518e-06	1	1	1
ACVR1	1	8.06617927162102e-07	0.0729637896211399	1	4.48011992784782e-29	1	1	1
ACVR1B	1	1	1	1	0.000135810667184606	1	1	1
ACVR1C	1	1	1	1	8.47456900563595e-09	1	1	1
ACVR2A	1	0.485109841903958	0.76548981219706	1	0.0422973273652367	1	1	1
ACVR2B	1	0.236729670925359	1	1	3.4507563923642e-05	1	1	1
ACVR2B.AS1	1	0.602132204374864	1	1	0.870170799351819	1	1	1
ACVRL1	1	0.00171246774351993	1	1	8.11170693998168e-24	1	1	1
ACY1	1	0.566588097919725	0.75148911615248	1	9.28473856203884e-06	1	1	1
ACY3	1	1	1	1	0.0908847767957196	1	1	1
ACYP1	1	0.825863692371506	1	1	0.000919728372885669	1	1	1
ADA	1	0.994494944770465	1	1	0.0224200670751401	1	1	1
ADAD1	1	0.413399647339323	0.556486534990758	1	1	1	1	1
ADAD2	1	1	1	1	4.82538336775592e-05	1	1	1
ADAL	1	0.321355481933551	1	1	0.296577931221536	1	1	1
ADAM10	1	0.137474481748432	1	1	1.1428596443793e-08	1	1	1
ADAM11	1	0.610300287536274	0.869338024515	1	0.204056099105815	1	1	1
ADAM12	1	1	1	1	0.0113382016995337	1	1	1
ADAM15	1	1	0.630525668870199	0.840184402343332	0.0837971501298848	1	1	1
ADAM17	1	0.625501387614685	0.173876193192327	1	8.51576886794708e-05	1	1	1
ADAM18	1	0.913460877661606	1	1	0.279145377066524	1	1	1
ADAM19	1	0.0729233196490583	1	1	0.243983882223845	1	1	1
ADAM2	1	0.219481456874684	1	1	0.37329799525691	1	1	1
ADAM20	1	0.545743365967921	0.612433624044643	1	0.02738909157109	1	1	1
ADAM21	1	1	1	1	3.2029814263266e-05	1	1	1
ADAM22	0.5580689180047	0.109566290314454	1	1	5.82590355763857e-05	1	1	1
ADAM23	1	1	1	1	0.308870272345578	1	1	1
ADAM28	1	1	0.708492318334286	1	0.000621474162895639	1	1	1
ADAM30	1	1	1	1	0.0595698743733527	1	1	1
ADAM32	1	0.000287548746362462	0.762344761241893	1	9.50631594444592e-24	1	1	1
ADAM33	1	0.699643964067999	1	1	8.66167779810458e-06	1	1	1
ADAM3A	1	1	1	1	0.408152826787611	1	1	1
ADAM5	1	0.831969956678306	1	1	0.00985586414825044	1	1	1
ADAM6	1	0.204088127883697	1	1	0.773192197817204	1	1	1
ADAM7	1	0.591193441170453	1	1	0.684986021034964	1	1	1
ADAM8	1	1	1	1	0.268782700517724	1	1	1
ADAM9	1	0.00280350969659892	0.313496878223671	0.716984107337096	5.241990220154e-16	1	1	1
ADAMDEC1	1	0.225197794682057	0.612433624044643	1	0.00028345401610171	1	1	1
ADAMTS1	1	1	1	1	0.0252822005774165	1	1	1
ADAMTS10	1	1	0.95089096787547	1	0.00958154741643871	1	1	1
ADAMTS12	1	0.0697489231194705	1	1	9.44243192406933e-13	1	1	1
ADAMTS13	1	0.663475515189424	1	1	0.0017832806984853	1	1	1
ADAMTS14	1	0.508479838711387	1	1	0.810094825422463	1	1	1
ADAMTS15	1	0.766090877781422	1	1	0.0551944171189384	1	1	1
ADAMTS16	1	1	0.747122378367866	1	0.437194901520631	1	1	1
ADAMTS17	1	0.627334353365587	1	1	0.00142986133371327	1	1	1
ADAMTS18	1	1	1	1	0.0763526963724636	1	1	1
ADAMTS19	1	1	1	1	0.184679089607328	1	1	1
ADAMTS2	1	0.0973158162620861	0.765738004667658	1	7.99678651217304e-06	1	1	1
ADAMTS20	1	0.979265281108318	1	1	0.864891705485891	1	1	1
ADAMTS3	1	1	1	1	0.0315736842366091	1	1	1
ADAMTS4	1	0.550378876630479	1	1	0.392165641757724	1	1	1
ADAMTS5	1	0.234476620927087	1	1	0.0296675676748293	1	1	1
ADAMTS6	1	1	1	1	0.160432604449899	1	1	1
ADAMTS7	1	0.211265769193266	0.793630436668225	0.759432844423488	0.000771845528753702	1	1	1
ADAMTS8	1	0.331895180447387	0.612433624044643	1	0.141064188269911	1	1	1
ADAMTS9	1	1	1	1	0.00225778278341914	1	1	1
